12,12,1,0,5,10,3,2,6,1,6,5,11,2,7,0,8,4,11,8,2,1,4,3,7,6,8,4,8,6,11,10,2,12,8,11,6,2,0,5,9,10,12,7,7,2,10,8,12,10,3,1,8,7,3,8,6,8,4,2,3,8,4,1,7,3,4,3,5,9,7,7,9,4,4,12,9,10,10,7,12,2,10,5,4,12,4,5,0,12,4,0,6,0,4,7,6,8,11,9,2,12,0,6,11,2,1,8,6,1,0,8,12,0,10,11,9,9,0,7,12,10,7,8,9,9,5,2,12,8,2,10,10,7,0,12,0,10,10,9,11,11,0,2,8,11,1,6,10,7,11,12,5,10,2,5,4,6,12,5,8,4,12,5,8,4,7,4,5,8,12,11,6,7,3,6,0,5,6,11,1,4,3,12,2,0,9,4,6,6,11,11,7,5,9,12,10,9,4,4
7,7,8,9,9,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,23,24,25,25,26,27,27,27,28,28,28,28,28,28,28,27,27,26,26,25,24,23,22,22,21,20,19,18,17,16,15,14,13,12,12,11,10,9,9,8,8,7,7,6,6,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
37,37,37,37,37,36,36,35,34,33,32,30,29,27,26,24,22,21,19,18,17,15,14,13,12,11,10,9,9,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,10,5,1,6,7,2,3,4,2,6,11,7,5,10,6,2,7,3,9,0,12,5,4,8,3,12,0,4,9,4,6,6,8,4,7,5,7,1,4,10,10,12,1,10,6,9,1,8,7,10,5,12,6,11,4,4,10,7,9,7,0,2,6,5,8,10,5,11,4,9,11,7,12,6,5,4,11,9,3,11,8,10,10,7,9,8,1,0,6,2,2,0,12,8,8,12,7,10,6,11,8,7,11,7,7,5,7,3,10,9,10,10,7,6,6,10,3,6,8,12,11,2,8,6,2,8,6,5,11,6,7,5,6,5,7,8,4,10,3,11,12,12,6,2,9,3,10,5,8,2,11,8,5,3,3,11,1,10,12,2,0,8,0,12,10,0,1,5,8,9,10,7,9,4,12,12,6,8,12,10,2,12,5,9,11,8,8,8,2,1,4,9,10,12,2,8,4,12,6
9,0,11,7,5,4,1,5,0,3,10,0,11,9,11,9,12,1,7,3,9,8,12,1,3,3,12,9,5,0,4,9,5,11,9,5,4,7,8,0,3,3,6,7,1,11,4,8,11,10,1,10,3,2,5,6,3,5,2,8,3,4,6,8,1,0,2,6,2,6,6,9,0,4,10,4,8,4,7,2,7,10,10,11,5,7,11,4,3,2,3,9,4,10,1,9,7,10,7,9,2,5,12,12,1,11,4,7,10,9,10,11,12,2,2,10,9,9,1,10,8,12,12,4,9,1,11,6,3,7,7,9,11,0,7,4,6,3,0,4,11,11,12,3,11,8,7,8,5,9,1,10,3,1,7,12,2,1,11,4,5,7,1,8,2,2,0,7,11,3,12,4,9,0,7,0,1,1,9,10,12,4,2,11,0,11,10,3,12,12,0,12,10,12,10,10,6,6,0,5
7,11,1,3,3,6,0,5,2,1,2,8,10,5,9,3,3,11,12,9,3,0,0,11,12,12,6,0,9,3,3,3,0,12,2,7,9,0,0,11,2,1,0,4,2,10,8,9,11,2,5,11,5,9,1,5,10,9,5,6,7,3,10,3,1,4,1,7,3,11,10,5,7,9,9,5,12,12,7,3,2,2,2,6,6,12,10,6,4,0,12,0,2,3,10,11,0,11,7,10,8,2,0,6,5,4,0,3,7,3,5,5,2,2,7,1,11,4,5,1,9,8,1,12,2,3,2,12,1,12,12,2,1,12,10,5,5,9,9,1,8,1,5,5,7,7,12,7,7,6,10,2,9,6,4,10,12,4,1,9,8,12,9,5,5,11,4,12,8,1,7,0,1,3,12,2,7,3,2,5,9,0,0,4,10,11,3,2,2,11,8,12,9,3,5,7,1,6,8,11
1,12,3,10,9,9,5,1,4,11,11,5,12,12,1,9,5,2,10,3,4,4,6,1,1,3,0,3,8,4,5,2,12,3,3,3,6,0,3,3,6,8,7,8,9,0,7,9,5,10,1,8,4,0,5,10,9,2,1,0,7,8,11,3,2,1,6,11,11,12,4,11,10,4,3,4,12,9,10,0,4,9,11,2,8,1,0,8,9,5,7,3,7,11,2,8,5,6,5,7,11,7,8,12,1,12,6,8,2,7,4,12,8,0,7,5,9,1,2,9,7,5,12,9,12,12,3,7,9,3,5,11,3,7,3,9,12,5,7,11,4,12,4,6,8,3,0,10,7,7,5,0,11,7,6,9,12,2,2,10,6,6,4,8,11,1,12,1,3,1,8,7,6,7,12,2,11,11,11,6,9,6,3,9,8,11,11,7,8,5,4,1,3,8,9,0,5,0,9,5
6,12,8,11,6,11,1,11,8,12,6,12,11,11,5,6,1,2,12,11,4,0,5,11,5,5,8,12,0,10,10,0,0,3,12,5,2,9,7,9,1,8,2,5,3,12,4,11,12,4,6,12,11,2,3,3,2,3,4,2,1,9,10,0,3,3,4,8,8,1,5,11,6,10,1,9,7,8,12,1,1,1,3,2,10,3,1,1,1,1,8,7,2,11,10,2,10,0,11,3,6,4,0,4,3,6,10,2,8,11,3,5,10,7,8,12,10,12,0,9,7,8,0,7,10,11,6,1,5,6,0,5,6,12,7,3,7,9,7,11,2,10,6,1,1,9,3,4,5,0,2,2,10,1,11,7,4,4,6,8,0,5,10,4,10,7,9,5,11,2,3,6,10,5,10,4,12,6,6,5,11,7,7,6,8,12,4,9,12,6,1,9,0,1,7,5,11,5,12,7
1,1,4,10,12,2,2,1,3,0,12,1,1,7,7,5,10,0,3,6,10,2,12,5,7,6,5,9,5,12,9,7,0,3,5,8,4,5,7,5,8,8,3,12,9,12,10,4,6,7,6,0,2,12,4,8,12,7,3,5,8,12,7,10,12,3,7,2,12,10,1,2,8,5,10,9,6,11,9,5,7,6,6,8,2,3,4,5,7,4,8,12,7,6,11,2,8,5,12,8,12,10,7,4,6,1,12,1,5,4,8,5,9,3,3,7,8,1,9,4,2,1,6,12,3,11,2,4,3,1,7,11,10,10,2,10,2,2,3,12,3,2,1,7,5,12,4,12,8,10,2,4,2,0,8,1,5,6,5,9,12,2,7,5,9,0,12,8,9,0,12,0,6,2,7,8,6,11,6,0,8,9,3,9,1,11,11,9,4,8,4,12,6,1,8,6,11,3,11,9
5,9,1,11,12,4,7,12,2,5,11,12,8,6,8,4,1,10,5,12,10,10,1,12,1,9,11,5,6,4,1,3,8,0,1,0,9,2,5,8,6,6,2,10,9,6,6,11,7,7,9,6,4,6,2,7,8,5,0,0,9,9,9,2,12,7,7,8,0,6,10,9,7,10,12,0,2,7,6,4,2,1,6,1,1,7,5,10,10,1,8,10,12,7,8,7,1,2,7,7,6,4,12,5,0,10,12,0,6,10,8,7,10,1,9,6,2,5,10,2,11,9,5,8,2,10,1,12,0,4,5,10,7,7,5,2,12,1,5,4,9,8,12,4,9,1,12,7,12,12,2,8,10,9,1,1,4,12,3,11,2,9,5,7,2,8,1,10,10,1,8,2,0,0,7,4,12,1,3,2,10,12,5,6,7,11,10,12,0,5,1,1,10,0,0,12,5,11,8,10
5,5,5,6,6,6,7,7,8,9,9,10,10,11,12,13,13,14,15,16,17,17,18,19,20,20,21,22,22,23,23,24,24,24,25,25,25,25,25,25,24,24,24,23,23,22,22,21,20,20,19,18,18,17,16,15,14,14,13,12,11,11,10,9,9,8,8,7,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
